Rv0230c	php	274987	275963	977	1
Rv0231	fadE4	275964	277764	-94	1707
Rv0232	Rv0232	277765	278584	-134	686
Rv0233	nrdB	278585	279529	1	945
Rv0234c	gabD1	279605	281165	1536	-25
Rv0235c	.	281166	282648	1449	-34
Rv0236c	aftD	282649	286897	4203	-46
Rv0236A	.	286898	287071	174	1
Rv0237	lpqI	287072	288352	-114	1167
Rv0238	Rv0238	288353	289042	-75	615
Rv0239	vapB24	289043	289337	-61	234
Rv0240	vapC24	289338	289782	-7	438
Rv0241c	htdX	289812	290664	843	-10
Rv0242c	fabG4	290665	292029	1365	1
Rv0243	fadA2	292030	293493	-141	1323
F6	F6	293494	293705	-110	102
Rv0244c	fadE5	293798	295633	1836	1
Rv0245	Rv0245	295634	296493	-371	489
Rv0246	Rv0246	296494	298115	-315	1307
Rv0247c	.	298116	298862	747	1
Rv0248c	.	298863	300833	1941	-30
Rv0249c	.	300834	301734	822	-79
Rv0250c	.	301735	302172	294	-144
Rv0251c	hsp	302173	302652	480	1
Rv0252	nirB	302653	305427	-213	2562
Rv0253	nirD	305428	305809	-25	357
Rv0254c	cobU	305825	306373	525	-24
Rv0255c	cobQ1	306374	307876	1485	-18
Rv0256c	PPE2	307877	309547	1671	1
Rv0257	Rv0257	309548	310073	-151	375
Rv0258c	.	310294	310773	456	-24
Rv0259c	.	310774	311517	744	1
Rv0260c	.	311518	312758	1142	-99
Rv0261c	narK3	312759	314308	1410	-140
Rv0262c	aac	314309	314863	546	-9
Rv0263c	.	314864	315782	903	-16
Rv0264c	.	315783	316510	633	-95
Rv0265c	.	316511	317524	993	-21
Rv0266c	oplA	317525	321154	3630	1
Rv0267	narU	321155	322722	-176	1392
Rv0268c	.	322764	323337	510	-64
Rv0269c	.	323338	324531	1194	1
Rv0270	fadD2	324532	326249	-35	1683
Rv0271c	fadE6	326266	328574	2196	-113
Rv0272c	.	328575	329708	1134	1
Rv0273c	.	329709	330325	617	1
Rv0274	Rv0274	330326	331003	-96	582
Rv0275c	.	331004	331658	655	1
Rv0276	Rv0276	331659	332668	-89	921
Rv0277c	vapC25	332708	333159	429	-23
Rv0277A	vapB25	333160	333436	258	-19
Rv0278c	PE_PGRS3	333437	336559	2874	-249
Rv0279c	PE_PGRS4	336560	339073	2514	1
Rv0280	PPE3	339074	340974	-290	1611
Rv0281	Rv0281	340975	341906	-23	909
Rv0282	eccA3	341907	344025	-223	1896
Rv0283	eccB3	344026	345634	5	1613
Rv0284	eccC3	345635	349623	1	3989
Rv0285	PE5	349624	349932	1	309
Rv0286	PPE4	349933	351476	-2	1542
Rv0287	esxG	351477	351818	-48	294
Rv0288	esxH	351819	352138	-29	291
Rv0289	espG3	352139	353036	-10	888
Rv0290	eccD3	353037	354497	-46	1415
Rv0291	mycP3	354498	355883	1	1386
Rv0292	eccE3	355884	356861	5	982
Rv0293c	.	356862	358064	1203	1
Rv0294	tam	358065	358956	-106	786
Rv0295c	.	358957	359757	792	-9
Rv0296c	.	359758	361155	1398	1
Rv0297	PE_PGRS5	361156	363109	-178	1776
Rv0298	Rv0298	363110	363479	-142	228
Rv0299	.	363480	363778	5	303
Rv0300	vapB2	363779	364043	-47	218
Rv0301	vapC2	364044	364469	1	426
Rv0302	Rv0302	364470	365233	-135	629
Rv0303	.	365234	366142	1	909
Rv0304c	PPE5	366150	372819	6615	-55
Rv0305c	PPE6	372820	375711	2892	1
Rv0306	Rv0306	375712	376572	-202	659
Rv0307c	.	376573	377055	483	1
Rv0308	Rv0308	377056	377829	-57	717
Rv0309	Rv0309	377830	378587	-101	657
Rv0310c	.	378657	379148	492	1
Rv0311	Rv0311	379149	380401	-23	1230
Rv0312	Rv0312	380402	382418	-154	1863
Rv0313	Rv0313	382419	382876	-71	387
Rv0314c	.	382879	383541	663	1
Rv0315	Rv0315	383542	384486	-60	885
Rv0316	Rv0316	384487	385149	-48	615
Rv0317c	glpQ2	385173	386203	771	-260
glyU	glyU	386204	386304	71	-30
Rv0318c	.	386305	387099	795	1
Rv0319	pcp	387100	387816	-48	669
Rv0320	Rv0320	387817	388550	-71	663
Rv0321	dcd	388551	389154	-31	573
Rv0322	udgA	389155	390591	-105	1332
Rv0323c	.	390592	391251	660	1
Rv0324	Rv0324	391252	392032	-100	681
Rv0325	Rv0325	392033	392263	-6	225
Rv0326	Rv0326	392264	392695	-9	423
Rv0327c	cyp135A1	392696	394045	1350	1
Rv0328	Rv0328	394046	394713	-65	603
Rv0329c	.	394714	395346	607	-26
Rv0330c	.	395347	396087	741	1
Rv0331	Rv0331	396088	397367	-113	1167
Rv0332	Rv0332	397368	398227	-74	786
Rv0333	Rv0333	398228	398628	-26	375
Rv0334	rmlA	398629	399524	-29	867
Rv0335c	PE6	399535	400050	516	1
Rv0336	Rv0336	400051	401703	-141	1512
Rv0337c	aspC	401873	403192	1290	-30
Rv0338c	.	403193	405949	2649	-108
Rv0339c	.	405950	408448	2499	1
Rv0340	Rv0340	408449	409173	-185	540
Rv0341	iniB	409174	410801	-188	1440
Rv0342	iniA	410802	412756	-36	1919
Rv0343	iniC	412757	414238	1	1482
Rv0344c	lpqJ	414381	414941	561	1
Rv0345	Rv0345	414942	415460	-108	411
Rv0346c	ansP2	415502	416965	1464	1
Rv0347	Rv0347	416966	418290	-338	987
Rv0348	Rv0348	418291	418946	-2	654
Rv0349	Rv0349	418947	419608	-2	660
Rv0350	dnaK	419609	421708	-226	1874
Rv0351	grpE	421709	422416	1	708
Rv0352	dnaJ1	422417	423638	-35	1187
Rv0353	hspR	423639	424019	1	381
Rv0354c	PPE7	424269	424776	426	-82
Rv0355c	PPE8	424777	434829	9903	-150
Rv0356c	.	434830	435474	645	1
Rv0357c	purA	435475	436769	1295	1
Rv0358	Rv0358	436770	437507	-90	648
Rv0359	Rv0359	437508	438297	-10	780
Rv0360c	.	438302	438739	438	1
Rv0361	Rv0361	438740	439649	-82	828
Rv0362	mgtE	439650	441253	-221	1383
Rv0363c	fba	441265	442299	1035	1
Rv0364	Rv0364	442300	443066	-95	672
Rv0365c	.	443067	444221	1131	-24
Rv0366c	.	444222	444843	594	-28
Rv0367c	.	444844	445313	390	-80
Rv0368c	.	445314	446530	1212	-5
Rv0369c	.	446531	447146	516	-100
Rv0370c	.	447147	448043	897	1
Rv0371c	.	448044	448629	590	5
Rv0372c	.	448630	449403	756	-18
Rv0373c	.	449404	451799	2400	5
Rv0374c	.	451800	452293	480	-14
Rv0375c	.	452294	453229	861	-75
Rv0376c	.	453230	454372	1143	1
Rv0377	Rv0377	454373	455386	-48	966
Rv0378	Rv0378	455387	455858	-250	222
Rv0379	secE2	455859	456192	-118	216
Rv0380c	.	456268	456914	552	-95
Rv0381c	.	456915	457840	909	-17
Rv0382c	pyrE	457841	458460	540	-80
Rv0383c	.	458461	459455	855	-140
Rv0384c	clpB	459456	462002	2547	1
Rv0385	Rv0385	462003	463307	-132	1173
Rv0386	Rv0386	463308	466668	-103	3258
Rv0387c	.	466672	467458	735	-52
Rv0388c	PPE9	467459	468001	543	1
Rv0389	purT	468002	469590	-333	1256
Rv0390	.	469591	470013	1	423
Rv0391	metZ	470014	471230	5	1221
Rv0392c	ndhA	471231	472639	1409	1
Rv0393	Rv0393	472640	474106	-141	1326
Rv0394c	.	474122	474841	720	1
Rv0395	Rv0395	474842	475344	-98	405
Rv0396	Rv0396	475345	475742	-5	393
Rv0397	Rv0397	475743	476184	-73	369
Rv0397A	Rv0397A	476185	476642	-209	249
Rv0398c	.	476679	477326	642	-6
Rv0399c	lpqK	477327	478565	1230	-9
Rv0400c	fadE7	478566	479753	1188	1
Rv0401	Rv0401	479754	480160	-35	372
Rv0402c	mmpL1	480355	483227	2877	5
Rv0403c	mmpS1	483228	483656	429	1
Rv0404	fadD30	483657	485734	-320	1758
Rv0405	pks6	485735	489886	5	4156
Rv0406c	.	489887	490705	819	1
Rv0407	fgd1	490706	491785	-77	1003
Rv0408	pta	491786	493850	1	2065
Rv0409	ackA	493851	495008	1	1158
Rv0410c	pknG	495062	497313	2253	2
Rv0411c	glnH	497314	498300	987	1
Rv0412c	.	498301	499619	1319	1
Rv0413	mutT3	499620	500366	-93	654
Rv0414c	thiE	500367	501018	652	1
Rv0415	thiO	501019	502170	-129	1023
Rv0416	thiS	502171	502373	5	207
Rv0417	thiG	502374	503124	9	759
Rv0418	lpqL	503125	504998	-371	1503
Rv0419	lpqM	504999	506560	-87	1475
Rv0420c	.	506561	507131	411	-160
Rv0421c	.	507132	507761	630	1
Rv0422c	thiD	507762	508581	794	-26
Rv0423c	thiC	508582	510376	1644	-151
Rv0424c	.	510377	510701	276	-49
Rv0425c	ctpH	510702	515372	4620	-51
Rv0426c	.	515373	516016	444	-200
Rv0427c	xthA	516017	516894	876	-2
Rv0428c	.	516895	517803	909	1
Rv0429c	def	517804	518396	593	1
Rv0430	Rv0430	518397	519041	-336	309
Rv0431	Rv0431	519042	519567	-31	495
Rv0432	sodC	519568	520323	-32	-1
Rv0433	.	520324	521454	1	1131
Rv0434	Rv0434	521455	522167	-59	654
Rv0435c	.	522347	524533	2187	1
Rv0436c	pssA	524534	525386	857	5
Rv0437c	psd	525387	526142	696	-60
Rv0438c	moeA2	526143	527378	1218	-18
Rv0439c	.	527379	528314	936	1
Rv0440	groEL2	528315	530230	-293	1623
Rv0441c	.	530296	530750	429	-26
Rv0442c	PPE10	530751	532214	1464	1
Rv0443	Rv0443	532215	532911	-181	516
Rv0444c	rskA	533091	533832	699	-43
Rv0445c	sigK	533833	534444	564	-48
Rv0446c	.	534445	535223	771	-8
Rv0447c	ufaA1	535224	536507	1284	1
Rv0448c	.	536508	537228	662	-59
Rv0449c	.	537229	538587	1320	-39
Rv0450c	mmpL4	538588	541491	2904	1
Rv0451c	mmpS4	541492	541910	419	1
Rv0452	Rv0452	541911	542852	-231	711
Rv0453	PPE11	542853	544730	-321	1557
Rv0454	Rv0454	544731	545185	-104	351
Rv0455c	.	545375	545888	447	-67
Rv0456c	echA2	545889	547075	915	-272
Rv0456A	mazF1	547076	547343	282	15
Rv0456B	mazE1	547344	547585	174	-68
Rv0457c	.	547586	549607	2022	1
Rv0458	Rv0458	549608	551198	-67	1524
Rv0459	.	551199	551689	2	492
Rv0460	Rv0460	551690	551988	-59	240
Rv0461	Rv0461	551989	552550	-37	525
Rv0462	lpdC	552551	554008	-63	1395
Rv0463	Rv0463	554009	554309	-7	294
Rv0464c	.	554313	554881	573	5
Rv0465c	.	554882	556306	1425	1
Rv0466	Rv0466	556307	557252	-151	795
Rv0467	icl1	557253	558813	-274	1287
Rv0468	fadB2	558814	559755	-81	861
Rv0469	umaA	559756	560748	-132	861
Rv0470c	pcaA	560848	561853	864	-142
Rv0470A	.	561854	562224	441	71
Rv0471c	.	562225	562722	489	-9
Rv0472c	.	562723	563427	705	1
Rv0473	Rv0473	563428	564934	-136	1371
Rv0474	Rv0474	564935	565443	-86	423
Rv0475	hbhA	565444	566396	-353	600
Rv0476	Rv0476	566397	566771	-111	264
Rv0477	Rv0477	566772	567222	-4	447
Rv0478	deoC	567223	567896	2	675
Rv0479c	.	567921	568967	1047	1
Rv0480c	.	568968	569987	839	-181
Rv0481c	.	569988	570512	525	1
Rv0482	murB	570513	571648	-26	1110
Rv0483	lprQ	571649	573045	-61	1336
Rv0484c	.	573046	573801	756	1
Rv0485	Rv0485	573802	575300	-182	1317
Rv0486	mshA	575301	576786	-184	1439
Rv0487	.	576787	577338	1	552
Rv0488	Rv0488	577339	578269	-325	606
Rv0489	gpm1	578270	579175	-156	750
Rv0490	senX3	579176	580581	-173	1233
Rv0491	regX3	580582	581488	-227	680
Rv0492c	.	581489	583374	1890	5
Rv0492A	.	583375	583704	330	1
Rv0493c	.	583705	584690	986	1
Rv0494	Rv0494	584691	585423	-4	729
Rv0495c	.	585424	586314	891	1
Rv0496	Rv0496	586315	587380	-79	987
Rv0497	.	587381	588309	5	933
Rv0498	Rv0498	588310	589167	-15	843
Rv0499	Rv0499	589168	590058	-15	876
Rv0500	proC	590059	590970	-24	888
Rv0500A	Rv0500A	590971	591347	-140	237
Rv0500B	Rv0500B	591348	591576	-127	102
Rv0501	galE2	591577	592784	-77	1131
Rv0502	Rv0502	592785	593867	-6	1077
Rv0503c	cmaA2	593871	594801	909	-22
Rv0504c	.	594802	595463	501	-161
Rv0505c	serB1	595464	596585	1122	1
Rv0506	mmpS2	596586	597202	-173	444
Rv0507	mmpL2	597203	600097	5	2899
Rv0508	.	600098	600391	1	294
Rv0509	hemA	600392	601847	-49	1407
Rv0510	hemC	601848	602786	-9	930
Rv0511	hemD	602787	604516	-32	1698
Rv0512	hemB	604517	605591	-85	990
Rv0513	Rv0513	605592	606152	-12	549
Rv0514	.	606153	606448	5	300
Rv0515	Rv0515	606449	608058	-102	1508
Rv0516c	.	608059	608535	477	1
Rv0517	Rv0517	608536	610056	-210	1311
Rv0518	Rv0518	610057	610883	-131	696
Rv0519c	.	611172	612074	903	1
Rv0520	Rv0520	612075	612605	-180	351
Rv0521	.	612606	612903	9	306
Rv0522	gabP	612904	614325	-134	1288
Rv0523c	.	614326	614721	396	1
Rv0524	hemL	614722	616223	-113	1389
Rv0525	.	616224	616831	2	609
Rv0526	Rv0526	616832	617492	-14	647
Rv0527	ccdA	617493	618272	1	780
Rv0528	Rv0528	618273	619894	-32	1590
Rv0529	ccsA	619895	620865	5	975
Rv0530	Rv0530	620866	622124	-41	1218
Rv0530A	.	622125	622282	158	1
Rv0531	Rv0531	622283	622646	-46	318
Rv0532	PE_PGRS6	622647	624577	-146	1785
Rv0533c	fabH	624578	625561	903	-81
Rv0534c	menA	625562	626440	879	1
Rv0535	pnp	626441	627247	-16	791
Rv0536	galE3	627248	628288	1	1041
Rv0537c	.	628298	629731	1434	1
Rv0538	Rv0538	629732	631686	-308	1647
Rv0539	Rv0539	631687	632371	-56	629
Rv0540	.	632372	633034	1	663
Rv0541c	.	633055	634415	1350	-11
Rv0542c	menE	634416	635572	1089	-68
Rv0543c	.	635573	635934	303	-59
Rv0544c	.	635935	636213	279	1
Rv0545c	pitA	636214	637582	1250	-119
Rv0546c	.	637583	638031	387	-62
Rv0547c	.	638032	639011	885	-95
Rv0548c	menB	639012	640227	945	-271
Rv0549c	vapC3	640228	640641	414	1
Rv0550c	vapB3	640642	641095	263	-191
Rv0551c	fadD8	641096	642811	1716	1
Rv0552	Rv0552	642812	644493	-77	1605
Rv0553	menC	644494	645470	5	981
Rv0554	bpoC	645471	646255	5	789
Rv0555	menD	646256	647962	-42	1665
Rv0556	.	647963	648474	5	516
Rv0557	mgtA	648475	649672	-61	1137
Rv0558	menH	649673	650393	-16	705
Rv0559c	.	650407	650778	339	-33
Rv0560c	.	650779	651528	726	-24
Rv0561c	.	651529	652755	1227	1
Rv0562	grcC1	652756	653778	-15	1008
Rv0563	htpX	653779	654739	-100	861
Rv0564c	gpdA1	654924	656009	1026	-60
Rv0565c	.	656010	657547	1461	-77
Rv0566c	.	657548	658039	492	1
tyrT	tyrT	658040	658189	-69	81
Rv0567	Rv0567	658190	659340	-131	1020
Rv0568	cyp135B1	659341	660868	-109	1419
Rv0569	Rv0569	660869	661269	-134	267
Rv0570	nrdZ	661270	663373	-25	2079
Rv0571c	.	663487	665041	1332	-223
Rv0572c	.	665042	665850	342	-467
Rv0573c	pncB2	665851	667251	1392	-9
Rv0574c	.	667252	668578	1143	-184
Rv0575c	.	668579	669745	1167	1
Rv0576	Rv0576	669746	671152	-102	1305
Rv0577	TB27.3	671153	671951	-13	786
Rv0578c	PE_PGRS7	671996	675916	3921	1
Rv0579	Rv0579	675917	676996	-321	759
Rv0580c	.	677125	677616	492	1
Rv0581	vapB26	677617	677921	-93	212
Rv0582	vapC26	677922	678329	1	408
Rv0583c	lpqN	678389	679075	687	1
Rv0584	Rv0584	679076	681862	-153	2634
Rv0585c	.	681885	684272	2388	1
Rv0586	mce2R	684273	685128	-137	719
Rv0587	yrbE2A	685129	685927	1	-1
Rv0588	yrbE2B	685928	686815	1	888
Rv0589	mce2A	686816	688035	-5	1215
Rv0590	mce2B	688036	688859	5	828
Rv0590A	.	688860	689062	53	255
Rv0591	mce2C	689063	690500	5	1442
Rv0592	mce2D	690501	692027	1	1527
Rv0593	lprL	692028	693232	5	1209
Rv0594	mce2F	693233	694787	-4	1551
Rv0595c	vapC4	694839	695227	393	5
Rv0596c	vapB4	695228	695667	258	-182
Rv0597c	.	695668	697153	1236	-250
Rv0598c	vapC27	697154	697563	414	5
Rv0599c	vapB27	697564	697903	237	-103
Rv0600c	.	697904	698523	507	-113
Rv0601c	.	698524	699037	471	-43
Rv0602c	tcrA	699038	699799	762	1
Rv0603	Rv0603	699800	700167	-56	312
Rv0604	lpqO	700168	701189	-71	951
Rv0605	Rv0605	701190	702015	-216	-1
Rv0606	.	702016	702759	1	744
Rv0607	Rv0607	702760	703199	-53	387
Rv0608	vapB28	703200	703489	-44	246
Rv0609	vapC28	703490	703829	5	344
Rv0609A	.	703830	704057	1	228
B55	B55	704058	704247	-129	61
Rv0610c	.	704752	705960	1158	-51
Rv0611c	.	705961	706323	384	22
Rv0612	.	706324	706929	1	606
Rv0613c	.	706948	709515	2568	1
Rv0614	.	709516	710344	161	989
Rv0615	.	710345	710587	1	243
Rv0616c	.	710588	710781	263	70
Rv0616A	vapB29	710782	711009	1	228
Rv0617	vapC29	711010	711407	5	402
Rv0618	galTa	711408	712231	-128	696
Rv0619	galTb	712232	712715	59	542
Rv0620	galK	712716	713807	1	1092
